itrial,dataset,method,coverage,width,L2_lambda
2,wave,IF2-JAWA,0.96,0.34429173427166726,16.0
2,wave,IF2-JAWAmm,0.96,0.36687248434173597,16.0
2,wave,IF3-jackknife,0.96,0.3421057917528958,16.0
2,wave,IF3-jackknife-mm,0.96,0.37720075388660157,16.0
2,wave,IF3-jackknife+,0.96,0.34494315255148317,16.0
2,wave,IF3-JAWA,0.96,0.34775096851424125,16.0
2,wave,IF3-JAWAmm,0.96,0.3737800496948144,16.0
2,wave,IF1-jackknife,0.955,0.6385594792718794,32.0
2,wave,IF1-jackknife-mm,0.965,0.6837136908743331,32.0
2,wave,IF1-jackknife+,0.945,0.6309895081118759,32.0
2,wave,IF1-JAWA,0.945,0.6355930604578344,32.0
2,wave,IF1-JAWAmm,0.955,0.6669440050420425,32.0
2,wave,IF2-jackknife,0.96,0.6525980309974915,32.0
2,wave,IF2-jackknife-mm,0.965,0.7074759965132509,32.0
2,wave,IF2-jackknife+,0.955,0.6519350734940561,32.0
2,wave,IF2-JAWA,0.955,0.6557315781576314,32.0
2,wave,IF2-JAWAmm,0.965,0.6965736815917636,32.0
2,wave,IF3-jackknife,0.96,0.6541391077963108,32.0
2,wave,IF3-jackknife-mm,0.965,0.7111725265962067,32.0
2,wave,IF3-jackknife+,0.955,0.6565358929753716,32.0
2,wave,IF3-JAWA,0.955,0.6616337621934814,32.0
2,wave,IF3-JAWAmm,0.965,0.7100612884630643,32.0
2,wave,IF1-jackknife,0.94,1.2009088912038548,64.0
2,wave,IF1-jackknife-mm,0.95,1.2708875293909503,64.0
2,wave,IF1-jackknife+,0.94,1.206101504119077,64.0
2,wave,IF1-JAWA,0.94,1.2123649232599465,64.0
2,wave,IF1-JAWAmm,0.95,1.2649791677195048,64.0
2,wave,IF2-jackknife,0.95,1.2273938151758368,64.0
2,wave,IF2-jackknife-mm,0.955,1.3103200271668414,64.0
2,wave,IF2-jackknife+,0.95,1.236491225778145,64.0
2,wave,IF2-JAWA,0.95,1.241951923544621,64.0
2,wave,IF2-JAWAmm,0.955,1.3066568271872923,64.0
2,wave,IF3-jackknife,0.95,1.2400001237153386,64.0
2,wave,IF3-jackknife-mm,0.96,1.325835407566545,64.0
2,wave,IF3-jackknife+,0.95,1.2404891790641033,64.0
2,wave,IF3-JAWA,0.95,1.2486098822950926,64.0
2,wave,IF3-JAWAmm,0.96,1.314696301491678,64.0
2,wave,IF1-jackknife,0.94,1.7279342882911273,96.0
2,wave,IF1-jackknife-mm,0.945,1.8073955340344674,96.0
2,wave,IF1-jackknife+,0.94,1.7343951916228155,96.0
2,wave,IF1-JAWA,0.94,1.7432748147377533,96.0
2,wave,IF1-JAWAmm,0.945,1.8060895468482672,96.0
2,wave,IF2-jackknife,0.945,1.755625922757501,96.0
2,wave,IF2-jackknife-mm,0.945,1.8472656416459619,96.0
2,wave,IF2-jackknife+,0.94,1.7641076865252536,96.0
2,wave,IF2-JAWA,0.94,1.7727347253752959,96.0
2,wave,IF2-JAWAmm,0.945,1.8368195674668308,96.0
2,wave,IF3-jackknife,0.945,1.7597617911990493,96.0
